"","LU_0","LU_3","LU_4","LU_5","LU_6","LU_9","LU_11","LU_12","LU_13","LU_15","LU_18","LU_21","LU_24","LU_25","LU_27","LU_30","LU_31","LU_32","LU_33","LU_34","LU_35","id"
"1",0,0,64.2764237349624,0,0,0,0,0,92.8680448327242,0,0,183.823404537252,306.467943007142,8.28321840753794,0,0,0,0,0,0,0,"061110"
"2",0,0,460.605574469373,0,0,0,0,0,0,0,0,972.150138732449,33727.5791044393,2050.44754254717,0,0,0,0,0,0,0,"140103"
"3",0,0,5961.79980057381,0,0,0,0,0,0,0,0,8611.35378127295,223634.802351967,4020.27343805392,0,0,0,0,0,0,0,"140106"
"4",0,0,1887.78178423586,0,0,0,0,0,0,0,262.310667722697,1558.6691615426,14508.4160963492,1921.91741460398,0,0,0,0,0,0,0,"140107"
"5",0,0,2926.03198180674,0,0,0,0,0,0,0,0,5733.88333611427,57449.4221889011,684.865056166891,0,0,0,0,0,0,0,"140108"
"6",0,0,0,0,0,0,0,0,0,0,0,12.0957556839293,31828.2473049169,2327.7318619258,0,0,0,0,0.241399712860584,0,0,"140114"
"7",0,0,679.089731562874,0,0,0,0,0,0,0,326.26336086592,5084.32129384452,18047.4480243919,908.994990960069,0,0,0,0,0,0,0,"140115"
"8",0,0,1850.38957797173,0,0,0,0,0,254.337072151725,0,661.820772303288,8028.70914674563,25634.0875756379,303.1740372926,0,0,0,0,0,0,0,"140116"
"9",0,0,0,0,0,0,0,0,0,0,115.629700325488,11975.6995095874,155810.272078022,14722.6759009425,0,0,0,0,6.97886290680617,0,0,"150201"
"10",0,0,0,0,0,0,0,0,0,0,173.434587183874,9052.71980395669,78937.3291638152,3547.82569256304,0,0,0,0,0,0,0,"150806"
"11",0,0,0,0,0,0,0,0,0,0,2694.96477680497,2446.37559349935,45321.0588536641,2271.44487366757,0,0,0,0,3.43059135670774,0,0,"150202"
"12",0,0,0,0,0,0,0,0,0,0,0,6190.16077352251,43305.2570040128,2401.02287235576,0,0,0,0,0,0,0,"150204"
"13",0,0,0,0,0,0,0,0,0,0,0,4021.11430089901,27219.3753555659,3023.0942386965,0,0,0,0,0.0309493541717529,0,0,"150205"
"14",0,0,171.327141752721,0,0,0,105.005338357989,0,0,0,0,3659.82200303882,333929.401189153,121794.169657592,0,0,0,0,0,0,0,"021809"
"15",0,0,0,0,0,0,0,0,0,0,0,460.129971073391,1520.09683507681,24.6629788689315,0,0,0,0,3.00068974494934,0,0,"050510"
"16",0,20.7662725016708,0,0,0,0,0,0,1.99142734659865,0,0,311.035168407786,2398.69390152799,120.306149709504,0,0,0,0,0.498295399367333,0,0,"080912"
"17",0,384.875494891778,0,0,0,0,0,266.452162415485,2190.14845039508,651.727491236122,1179.9128050044,0,18852.2765558233,1949.29809817919,0,0,0,0,0,0,0,"200301"
"18",0,0,516.865608935686,0,0,0,0,0,0,0,0.308995981817134,2194.22991982824,8516.644948065,174.617140926712,0,0,0,0,3.57159228841195,0,0,"200402"
"19",0,0,1544.00991547425,0,0,0,0,0,0,0,1.84622137767082,7858.19976350823,21582.2734564469,1114.26471048416,0,0,0,0,8.45311807189139,0,0,"200405"
"20",0,25.5142037660683,749.957584449966,0,0,0,0,0,0,0,0,3569.28553070564,0,0,0,0,0,0,0,0,0,"200410"
"21",0,0,414.826738350809,0,0,0,0,0,0,0,0,9466.22170482539,18989.2947767095,545.003985066203,0,0,0,0,0,0,0,"200404"
"22",0,0,8397.13838321453,0,0,0,126.51773598697,0,0,0,362.010977949759,24157.6352023227,169563.08706166,3047.23981762466,0,0,0,0,13.6644092062124,0,0,"200105"
"23",0,0,4090.191126796,0,0,0,0,0,0,0,80.7103685337825,9366.66797470036,405853.687140127,3228.29159506475,0,0,0,0,141.375925528674,0,0,"200101"
"24",0,0,0,0,0,0,0,2.35413312911987,6.22178499400616,0,0,992.356157586957,1643.11900031567,166.322053981945,0,0,0,0,0,0,0,"200403"
"25",0,0,2148.69664858544,0,0,0,0,0,0,0,443.025898837901,18559.345484225,146290.418763312,2261.59081651983,0,0,0,0,0,0,0,"200401"
"26",0,0,17659.9266471857,0,0,0,0,0,0,0,761.845256280358,13279.3573985213,387142.687915357,12379.0213459466,0,0,0,0,6.18207075390339,0,0,"200104"
"27",80.2148320582978,0,46.5509397556249,0,0,0,0,0,27.6364659820853,0,0,18.0910663604743,223609.157121971,22175.0926374943,0,0,0,0,21.1385706961155,0,0,"200501"
"28",0,0,304.021739100121,0,0,0,0,0,0,0,0,389.396331137999,35335.2937646572,316.199060031878,0,0,0,0,0,0,0,"200504"
"29",0,0,1511.08408289715,0,0,0,0,0,0,0,305.150947671766,134.342252263858,7117.08949567244,3474.90646196597,0,0,0,0,0,0,0,"200506"
"30",0,0,8142.72838173172,0,0,0,0,0,0,0,352.594313582388,1869.51057393252,26246.2103742264,8447.5768680101,0,0,0,0,0,0,0,"200603"
"31",0,0,117.622339085539,0,0,0,0,0,740.153244915174,0,5.22486647510959,3439.06196720808,34310.7058372702,18256.7609922549,0,0,0,0,0.796202781843022,0,0,"200607"
"32",0,0,832.426670176649,0,0,0,0,0,0,0,0,2820.34841739491,3413.3595851697,172.832563281059,0,0,0,0,0,0,0,"200207"
"33",0,0,871.094059159608,0,0,0,0,0,0,0,4.51678241884543,5431.29958129723,22077.9207306556,351.869310578739,0,0,0,0,0,0,0,"200111"
"34",0,3.33013307955116,0,0,0,0,0,0,0,0,0,5220.35369263634,10872.9255070686,767.007805973291,0,0,0,0,0,0,0,"200201"
"35",6.47031915187836,0,102.888700474059,0,0,0,0,0,0,0,0,0,28365.1393485347,4581.67904764603,0,0,0,0,0.0110729113221169,0,0,"200703"
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"200604"
"37",0,0,2133.71792744355,0,0,0,0,0,0,0,0,2634.02074618085,1656.07319571081,67.4489575624466,0,0,0,0,0.135742768645287,0,0,"200210"
"38",5.17287299782038,0,494.692350765708,0,0,0,0,0,0,0,0,1892.10593992138,259211.035635451,12685.3205487324,0,0,0,0,0.00208714785185293,0,0,"200701"
"39",0,0,117.749370135367,0,0,0,0,0,0,0,0,0,1425.28658525389,986.625021123527,0,0,0,0,0,0,0,"200704"
"40",0,0,27.3762992545979,0,0,0,0,0,0,0,0,76.4231882598333,23853.0340003072,927.023891288034,0,0,0,0,0,0,0,"200705"
"41",0.268132799073516,0,0.177703961730003,0,0,0,0,0,869.671257676844,0,0,553.713707315495,30044.0527806451,2452.48883207377,0.558194756507874,0,0,0,9.86137977382191,0,0,"200706"
"42",0,0,923.310753017664,0,0,0,0,0,0,0,0,980.636548221111,106059.487015456,275.890179276466,0,0,0,0,0,0,0,"200602"
"43",1.84939053514972,0,110.275017310168,0,0,0,0,0,0.0768365689839719,0,0,34.3687807098031,10141.6124263719,2281.91745631349,0,0,0,0,17.8609337210655,0,0,"200702"
"44",0,0,931.436613197799,0,0,0,0,0,0,0,0,2181.00990226194,467474.772661363,4227.54493354198,0,0,0,0,0,0,0,"200115"
"45",0,1.68656254775552,0,0,0,0,0,9.51107001304626,2.22534787794575,0,0,147.752241656888,917.883852631552,0.958750427700579,0,0,0,0,4.32553736167029,0,0,"080913"
"46",0,5.76311335890205,0,0,0,0,0,0,0,0,0,259.151864134154,402.682063378394,54.1808691620827,0,0,0,0,61.6152520605829,0,0,"120609"
"47",0,54.0484623636585,0,0,0,0,0,0,0,0,27.7540535345769,574.206826627497,1543.34913284631,110.608534216881,0,0,0,0,8.52408539503813,0,0,"100607"
"48",0,0.517935793563083,0,0,0,0,0,0,0,0,173.607877054944,88.7972488181124,2664.33705508557,26.3852851390839,0,0,0,0,0,0,0,"100704"
"49",0,0.09344395561493,0,0,0,0,0,0,0,0,11.3728308752227,545.44829946929,2049.89325257183,21.3169423788802,0,0,0,0,0,0,0,"100705"
"50",0,201.635866197124,0,0,0,0,0,0,0,0,22.8933042630379,4839.42255316499,29849.4720566578,435.353668839671,0,0,0,0,769.414378645365,0,0,"100608"
"51",0,108.44348206465,0,0,0,0,0,10.6318254470825,2.390740191855,0,0,1171.25026019718,6447.68718686528,151.878341350995,0,0,0,0,60.9719929287587,0,0,"080902"
"52",0,62.4421546296911,0,0,0,0,0,0,0,125.606565795074,528.786686273526,89.8040026193123,6332.7255813449,85.2975974617401,0,0,0,0,108.303877482698,0,0,"250202"
"53",0,9.87066444347522,0,0,4.28983095839001,0,0,0,0,72.4757548582896,0,465.618822414707,4246.25652769286,1.10386848449707,0,0,0,0,0,0,0,"170301"
"54",0,0,0,0,0,0,0,0,0,0,0,335.080431147392,1404.80889121344,25.4550335289742,0,0,0,0,0,0,0,"100609"
"55",0,26.0739450419211,0,0,0,0,0,0,0,0,0,300.937518813249,25.2464195088251,27.1076084706001,0,0,0,0,0,0,0,"100610"
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100603"
"57",0,546.666591634473,0,0,0,0,0,43.3645308902488,125.534306013957,0,0,630.884047735011,3746.20939587278,60.131632655859,0,0,0,0,88.414314101974,0,0,"211207"
"58",0,2906.3090373671,0,0,0,0,0,0,0,0,38.8783857517427,10590.9760741571,122773.851736976,2407.80331218547,0,0,0,0,756.967259241381,0,0,"100601"
"59",0,1085.86009892317,6.31983959674835,0,12.771668240428,0,0,0,0.214658945798874,0,5.04397876560688,1213.07018717673,0,1086.48907264161,0,313.852808952332,0,0,12.156049496545,0,0,"100602"
"60",0,196.650195178684,0,0,0,0,0,0,0,0,48.6268556803043,4306.49187851881,9220.58870615622,172.095577018554,0,0,0,0,0.315052035672126,0,0,"100605"
"61",0,24.2938922327054,0,0,2.252825787292,0,0,0,0,552.002313539794,29.912794014992,537.184188235118,2158.95096161722,60.3460284620523,0,0,0,0,71.8731654357118,0,110.003827604785,"100904"
"62",0,67.0344108615627,0,0,0,0,0,0,0,45.696817401742,86.9599289172758,847.783306003315,2086.16036139976,370.950187503129,0,0,0,0,70.0906004014309,0,0,"120608"
"63",0,1210.31919193035,0,0,0,0,0,0,3.05316744325683,0,0,4857.88992290876,60290.865341234,3936.18541092717,0,0,0,0,58.3397837667038,0,0,"120301"
"64",0,685.765782451365,0,0,0,0,0,4.40388011933528,98.3208841391024,0,0,3247.23377003251,81440.7772320397,1378.56045517672,0,0,0,0,1430.74056217517,0,0,"120302"
"65",0,153.922077387664,0,0,0,0,0,0.0475693866610527,3.31167674064636,0,0,2366.80813487352,56294.0985835471,2544.09066406498,0,0,0,0,184.305225401045,0,0,"120303"
"66",0,127.534964394084,0,0,0,0,0,0,0,0,0,675.389798301249,1882.91179193184,632.961606753845,0,0,0,0,47.0530430453509,0,0,"120304"
"67",0,0,0,0,0,0,0,0,0,0,0,6127.77577138816,62598.056367697,19151.2071142513,0,0,0,0,0,0,0,"020801"
"68",0,0,0,0,0,0,0,0,0,0,64.0094384407925,1606.35015112138,4107.75499532144,723.243101493327,0,0,0,0,0,0,0,"020802"
"69",0,0,0,0,0,0,0,0,0,0,0,465.788568647707,1730.92633175384,713.637454090675,0,0,0,0,0,0,0,"020803"
"70",0,0,0,0,0,95.8377990804947,0,213.292628071729,59.6539353399976,0,0,4290.9483638271,10894.6487314056,183.804093271494,0,0,0,0,0,0,0,"021001"
"71",106.219393681735,0,822.52272214646,0,0,0,115.653020760258,0,0,0,0,21264.7848223473,515403.178543345,27769.3421063362,0,0,0,0,18.8042470951914,0,0,"021801"
"72",0,2.01504490012305,0,0,0,0,0,0,28.3180017667073,0,0,1384.04752858413,892.539985135198,186.807477180846,0,0,0,0,0,0,0,"021802"
"73",0,0,249.539355387562,0,0,0,1.14442968985531,0,0,0,0,7079.86554459175,43309.7640211784,1382.02278336155,0,0,0,0,0.00140821700915694,0,0,"021808"
"74",0,0,0,0,0,0,0,0,0,0,695.143223360624,5303.83166554832,35575.1866649595,3898.81739929669,0,0,0,0,0,0,0,"150811"
"75",0,0,0,0,0,0,18.5390836492717,0,0,0,0,4805.8689552777,46373.9789405847,6673.87754174439,0,0,0,0,0,0,0,"150812"
"76",0,0,0,0,0,0,0,0,0,0,148.639469193478,3035.68927016591,534008.827158358,21539.9954002587,0,0,0,0,0,0,0,"130102"
"77",0,29.6307238861918,0,0,0,63.9334843944598,0,631.747441051143,509.831534586637,0,0,36081.2862453673,485798.392184913,617.786700956525,0,0,0,0,0,0,0,"060101"
"78",0,0,7.68896831199568,0,0,0,0,0,0,0,0,42.8905911445618,5633.47550852399,759.419693185253,0,0,0,0,0,0,0,"140104"
"79",0,0,0,0,0,0,0,0,0,150.661261307583,0,0,146.359848039225,0,0,0,0,0,0,0,0,"060404"
"80",0,18.092297077179,0,0,0,0,0,40.8077514700363,58.3135804525553,941.737920632163,0,0,2322.83980214337,108.298505362357,0,0,0,0,0,0,0,"060407"
"81",0,0,4.10049850684884,0,0,0,0,0,65.6319813501165,0,0,88.1137636494187,0,0,0,0,0,0,0,0,0,"060418"
"82",0,319.649415752446,0,0,0,0,0,0,8.11301628500362,0,0,4128.25387658889,32188.1666001204,310.599320443536,0,0,0,0,0.0783766657114029,0,0,"060901"
"83",0,148.394730426476,13.3134501089229,0,0,0,0,1.23430020594969,0,0,971.440226420955,1356.84777396732,5052.88027838596,60.5626409240141,0,0,0,0,50.9187943932517,0,0,"060902"
"84",0,18.9409041765037,88.8966910270974,0,0,0,0,13.2771306135744,27.6171114079189,0,3734.56353248455,0,6399.07844140381,1451.92219261918,0,0,0,0,173.110132902104,0,0,"060903"
"85",0,0,0,0,0,0,0,0,1.83727223984921,0,0,2152.83029542948,3656.30863609748,73.495335070592,0,0,0,0,3.81042455695643,0,0,"060904"
"86",0,10.1836930457563,0,0,0,0,0,0,1.57659445283934,0,0,225.636627174428,2373.92384663242,17.4168760572938,0,0,0,0,100.761582269451,0,0,"060905"
"87",0,15.83587604441,0,0,0,0,0,0,9.14596078528763,0,0,2387.65368403542,4229.00654672086,79.7914559841156,0,0,0,0,95.3826318562521,0,0,"060906"
"88",0,2.39298360887915,678.571105128698,0,0,0,0,493.961479796446,39.4309966989867,0,2475.45474747222,21.8654369476717,12459.3881945178,1571.98571125886,0,0,0,0,0.305458191316575,0,0,"060802"
"89",0,88.154229916633,0,0,0,0,0,0,5.51271319389429,0,0,204.213819219207,707.181692585349,5.42367897927761,0,0,0,0,163.562008975074,0,0,"060811"
"90",0,527.394009551142,0,0,0,0,0,0,0,0,0,1090.67573684479,3453.04585456848,45.4995875358582,0,0,0,0,1.69512199331178,0,0,"060803"
"91",0,128.775326022183,1743.27755309103,0,0,0,0,347.102734122567,77.8115160699918,0,4394.44515484882,1385.43306007572,218066.587542697,3897.66486903821,0,0,0,0,38.0021487322729,0,0,"060801"
"92",0,0.0443060211865083,57.3203006386761,0,0,0,0,0,3.88259914889932,0,349.736854039425,567.84022663112,3503.90829366446,14.1467928141356,0,0,0,0,8.78999092231978,0,0,"060807"
"93",0,4.94641667604495,0,0,0,0,0,0,0.0777021941030398,0,0,1287.94398970866,3681.01800028607,57.3853324651718,0,0,0,0,7.21649869512968,0,0,"060804"
"94",0,0,0,0,0,0,0,0,9.7386020350456,0,88.708993198264,0,221.991660192609,65.1323759489464,0,0,0,0,57.6081609264947,0,0,"060603"
"95",0,0,1114.32187533135,286.657808517423,0,0,0,0,288.014388891553,0,1487.35028399083,4451.17246201689,252456.490919608,22491.7631374822,0,0,287.7642414879,0,308.685445429687,0,0,"240101"
"96",0,0,1138.15882969705,0,0,0,0,0,1401.17677392093,0,1858.72811725435,1478.30231002385,44071.015921862,7973.03233320667,0,0,0,0,5.54306294850539,0,0,"240102"
"97",0,0,85.2797395847765,0,0,0,0,0,813.85755126113,0,0,122.756064657267,19273.0431077321,2126.53719922929,5.27580642700195,0,0,0,0,0,0,"240103"
"98",0,0,437.846912468651,0,0,0,0,0,10.3124195225537,0,0,798.94294955929,4301.76272536619,3087.0938576128,0,0,0,0,0,0,0,"240104"
"99",0,0,905.531920188427,0,0,0,0,0,67.2764416794599,0,84.1282328224048,525.141910823785,7634.03633913901,4945.8441036628,0,0,0,0,0,0,0,"240105"
"100",0,0,428.317926159901,0,0,0,0,0,12.2270292369774,0,46.01799114408,248.931103451334,4579.2867134822,2602.42889188323,0,0,0,0,7.31934070644091e-11,0,0,"240106"
"101",0,0,144.574918154596,0,0,0,0,0,1587.88192671568,0,0,293.453185587205,19520.616584759,3870.97826032722,0.186803102493286,0,0,0,0.101650160272224,0,0,"240201"
"102",0,0,126.747961279361,0,0,0,0,0,0,0,0,9.74415077664889,183.563939493266,143.159065327668,0,0,0,0,0,0,0,"240202"
"103",0,0,19.9812833552714,0,0,0,0,0,794.355873913766,0,0,0,8471.98139951623,2775.61971311218,42.2875461716903,0,0,0,267.70351447165,0,0,"240203"
"104",0,0,75.2219919140734,0,0,0,0,0,339.505372067294,0,0,859.779035891577,43269.7644939162,11978.0053350971,0,0,4.72800771760303,0,9.21926403045654,0,0,"240301"
"105",57.6454320736298,0,235.305784238772,0,0,0,0,0,24.6532442608249,0,0,2807.4913559639,38109.8328316628,7228.04678896528,0,0,271.221090819456,0,5.87805054672572,0,0,"240302"
"106",0,9.49408130238028e-12,1469.62850822655,0,0,0,0,0,0,0,0,949.141964931956,0,3837.06994639751,0,0,0,0,0,0,0,"240303"
"107",0,0,944.309290002573,0,0,0,0,0,18.5110141634941,0,0,1357.77443559071,3114.54832350463,5664.44341220474,0,0,0,0,0,0,0,"240304"
"108",0,0,0.194150759839689,0,0,0,0,1751.23217702838,231.369751598686,3852.40835958343,0.547903180124692,0,45969.4846938843,5042.19723399485,0,17.1390934006486,0,0,8.56077066157091,0,0,"060301"
"109",0,8.96972919628024,0,0,0,0,0,271.798291643312,300.435028479132,8482.83297799905,2101.31014131434,0,47282.9319145503,1650.43084996846,0,0,0,0,0,0,0,"060601"
"110",0,6.67305887490511,0,0,0,0,0,0,119.080319725376,1099.27930998972,0,0,1888.1972548621,60.9782199859619,0,0,0,0,0,0,0,"060607"
"111",0,110.361023959592,0,0,0,0,0,127.589375698473,639.927564696037,10107.985368276,0,320.63028561946,57177.2230688594,890.691426491025,0,0,0,0,0,0,0,"060401"
"112",0,0,1672.32119815859,0,0,0,0,0,191.187478197142,0,513.145566749893,2409.24225781838,1883.8983502835,516.083432614803,0,0,0,0,0,0,0,"060411"
"113",0,0,0,0,0,0,0,3.63845634460449,0,0,0,89.560735811291,57.2798389345407,1.126010697335,0,0,0,0,0,0,0,"060412"
"114",0,0,0,0,0,0,0,11.3876054834381,62.6293431840459,2183.08107419784,0,0,6213.7578525333,191.47239630861,0,0,0,0,0,0,0,"060417"
"115",0,66.463595201345,0,0,0,0,0,0,589.617540277541,0,0.00903372350148857,1762.60089967304,897.051397562027,346.694020092487,0,0,0,0,0,0,0,"061303"
"116",0,0,0.961339378729463,0,0,0,0,0,36.4559498429298,0,0,271.959635295149,0,103.065349161625,0,0,0,0,0,0,0,"061304"
"117",0,0,0,0,0,0,0,0,1.65533407498151,0,0,15071.9447157683,598614.793056438,56237.828721219,0,0,0,0,144.830294885166,0,0,"150118"
"118",0,0,0,0,0,0,0,0,0,0,0,1188.02438269788,224256.7240449,0,0,0,0,0,0,0,0,"150113"
"119",0,0,0,0,0,0,0,0,0,0,0,4623.36301452543,795963.254823519,8101.39716656129,0,0,0,0,93.7441130188233,0,0,"150101"
"120",0,0,0,0,0,0,0,0,0,0,0,1238.38419819809,159151.00732038,6.80602073669434,0,0,0,0,0,0,0,"150116"
"121",0,0,0,0,0,0,0,0,0,0,0,6186.45786554112,286560.650161915,2554.19188181221,0,0,0,0,4.59518234626739,0,0,"150122"
"122",0,0,0,0,0,0,0,0,0,0,0,178.145720423055,176321.617464025,948.430396689027,0,0,0,0,0,0,0,"150120"
"123",0,0,0,0,0,0,0,0,0,0,0,1754.73948866129,246276.910344988,1932.16702258587,0,0,0,0,0,0,0,"150121"
"124",0,0,0,0,0,0,0,0,0,0,0,5364.39952905454,332301.591658215,0,0,0,0,0,0,0,0,"150130"
"125",0,0,0,0,0,0,0,0,0,0,0,766.471523892134,154456.459624516,233.918936238624,0,0,0,0,0,0,0,"150134"
"126",0,0,0,0,0,0,0,0,0,0,0,2266.64377517492,453304.250921529,2553.40088453659,0,0,0,0,59.4151685237885,0,0,"150136"
"127",0,0,0,0,0,0,0,0,0,0,0,1717.03331947327,580285.468691987,2337.59766310876,0,0,0,0,0,0,0,"150137"
"128",0,0,0,0,0,0,0,0,0,0,0,695.118153572083,266227.540527898,408.133157730103,0,0,0,0,0,0,0,"150141"
"129",0,0,0,0,0,0,0,0,0,0,0,334.324077606201,252518.201128483,573.967079162598,0,0,0,0,0,0,0,"150105"
"130",0,0,0,0,0,0,0,0,0,0,0,501.620153971016,468036.995915821,52296.475607498,0,0,0,0,219.202136288659,0,0,"150128"
"131",0,0,0,0,0,0,0,0,3.89432485215366,0,0,53.4107093065977,577846.310836651,38040.6085516165,0,0,0,0,0,0,0,"150112"
"132",0,0,0,0,0,0,0,0,0.0135043615593353,0,0,2295.5824579983,2831370.07908256,111842.472943474,0,0,0,0,7.60818099975586,0,0,"150132"
"133",0.0341348422225565,0,0,0,0,0,0,0,0,0,0,6.26284055974975,63251.7791693528,5025.99626645878,0,0,0,0,0.146757557988167,0,0,"150139"
"134",0,0,0,0,0,0,0,0,0,0,0,5764.64861548578,177713.309264528,156.413692435715,0,0,0,0,0,0,0,"150131"
"135",0,0,0,0,0,0,0,0,0,0,0,1304.92194163974,495427.146366109,17682.9386677779,0,0,0,0,0,0,0,"150115"
"136",0.0320521704852581,0,0,0,0,0,0,0,0,0,0,58.4239406585693,101009.03114878,151.362828351693,0,0,0,0,0,0,0,"150104"
"137",0,0,0,0,0,0,0,0,0,0,0,37.4567198753357,130792.224262394,2096.22493574861,0,0,0,0,0,0,0,"070107"
"138",0,6.54304265975952,0,0,0,0,0,454.522237693821,414.362378140126,0,0,4109.82696016942,229388.86737596,5113.24217325121,0,0,0,0,1030.47516604408,0,0,"100101"
"139",0,124.80217938358,0,0,0,49.4355391263962,0,1373.19088033643,373.767629659211,0,0,6351.54013099637,201102.991812975,4925.74353577102,0,0,0,0,588.162931514966,0,0,"100102"
"140",0,7.92210808699019,0,0,0,0,0,137.826553667534,210.220025750116,0,0,5842.5610445854,100861.742902187,1769.09860196507,0,0,0,0,291.332298725494,0,0,"100111"
"141",0,29.1123480454554,0,0,0,0,0,260.432402128753,184.565577582467,0,0,4661.66477727837,4385.17654508352,326.588434765649,0,0,0,0,0,0,0,"100103"
"142",0,345.087395790619,0,0,0,0,0,26.4810414118692,10.2969675585655,0,0,3998.91590949124,7339.82205553399,159.192519800738,0,0,0,0,0,0,0,"100802"
"143",0,0.324551491241436,0,0,0,0,0,146.318454441377,0.619239568710327,0,0,2925.40445599407,2028.54631473869,385.523489510975,0,0,0,0,0.448303658806253,0,0,"100109"
"144",0,269.279411971736,0,0,0,0,0,0.00070121354656294,0,0,5.51140084614431,3086.45998453693,11845.5540027526,510.44933877494,0,0,0,0,0.00143821199890226,0,0,"100507"
"145",0,55.4118832306704,0,0,0,0,0,0,0,663.813569301454,0,1983.17519432164,8297.41011611284,160.42815149011,0,0,0,0,319.089443857546,0,0,"100901"
"146",0,9.27863409183955,0,0,0,0,0,0,0,1550.4930596808,0,371.239077185213,3685.82636831788,131.299554584639,0,0,0,0,22.7913322303221,0,0,"100902"
